"Chr","KRAB_ZNFs","TEs","distance","pos_or_neg"
"1590","7","ZNF746","AluSq2",4604366,"neg"
"1591","7","ZNF746","AluSq2",4663415,"neg"
"1592","7","ZNF746","AluSq2",4703299,"neg"
"1593","7","ZNF746","AluSq2",4787457,"neg"
"1594","7","ZNF746","AluSq2",4792712,"neg"
"1595","7","ZNF746","AluSq2",4859839,"neg"
"1596","7","ZNF746","AluSq2",4871545,"neg"
"1597","7","ZNF746","AluSq2",4876780,"neg"
"1598","7","ZNF746","AluSq2",4884907,"neg"
"1599","7","ZNF746","AluSq2",133758563,"neg"
"1600","7","ZNF746","AluSq2",4923489,"neg"
"1601","7","ZNF746","AluSq2",5052923,"neg"
"1602","7","ZNF746","AluSq2",5068465,"neg"
"1603","7","ZNF746","AluSq2",5200187,"neg"
"1604","7","ZNF746","AluSq2",5244771,"neg"
"1605","7","ZNF746","AluSq2",5311838,"neg"
"1606","7","ZNF746","AluSq2",5410676,"neg"
"1607","7","ZNF746","AluSq2",5415935,"neg"
"1608","7","ZNF746","AluSq2",5430989,"neg"
"1609","7","ZNF746","AluSq2",5433492,"neg"
"1610","7","ZNF746","LTR81AB",5449867,"neg"
"1611","7","ZNF746","AluSq2",5541782,"neg"
"1612","7","ZNF746","MER58C",5545993,"neg"
"1613","7","ZNF746","AluSq2",147622149,"neg"
"1614","7","ZNF746","AluSq2",5588952,"neg"
"1615","7","ZNF746","AluSq2",5622103,"neg"
"1616","7","ZNF746","AluSq2",5629026,"neg"
"1617","7","ZNF746","AluSq2",5630094,"neg"
"1618","7","ZNF746","AluSq2",5634144,"neg"
"1619","7","ZNF746","AluSq2",5652571,"neg"
"1620","7","ZNF746","AluSq2",5867404,"neg"
"1621","7","ZNF746","MER58C",5954727,"neg"
"1622","7","ZNF746","AluSq2",6040144,"neg"
"1623","7","ZNF746","AluSq2",6118213,"neg"
"1624","7","ZNF746","AluSq2",6135199,"neg"
"1625","7","ZNF746","AluSq2",6170868,"neg"
"1626","7","ZNF746","AluSq2",6190898,"neg"
"1627","7","ZNF746","AluSq2",6200279,"neg"
"1628","7","ZNF746","AluSq2",6203492,"neg"
"1629","7","ZNF746","AluSq2",6215566,"neg"
"1630","7","ZNF746","AluSq2",6240143,"neg"
"1631","7","ZNF746","AluSq2",6436053,"neg"
"1632","7","ZNF746","MER58C",6494832,"neg"
"1633","7","ZNF746","AluSq2",6523980,"neg"
"1634","7","ZNF746","AluSq2",6550996,"neg"
"1635","7","ZNF746","AluSq2",147612064,"neg"
"1636","7","ZNF746","AluSq2",6604557,"neg"
"1637","7","ZNF746","AluSq2",6705161,"neg"
"1638","7","ZNF746","AluSq2",7015584,"neg"
"1639","7","ZNF746","AluSq2",7052211,"neg"
"1640","7","ZNF746","AluSq2",7052455,"neg"
"1641","7","ZNF746","AluSq2",7055132,"neg"
"1642","7","ZNF746","AluSq2",7066201,"neg"
"1643","7","ZNF746","AluSq2",7123658,"neg"
"1644","7","ZNF746","AluSq2",7222814,"neg"
"1645","7","ZNF746","AluSq2",7289869,"neg"
"1646","7","ZNF746","AluSq2",7434828,"neg"
"1647","7","ZNF746","AluSq2",7436834,"neg"
"1648","7","ZNF746","AluSq2",7491889,"neg"
"1649","7","ZNF746","AluSq2",7501780,"neg"
"1650","7","ZNF746","AluSq2",7502516,"neg"
"1651","7","ZNF746","AluSq2",7528335,"neg"
"1652","7","ZNF746","AluSq2",7531974,"neg"
"1653","7","ZNF746","AluSq2",7570337,"neg"
"1654","7","ZNF746","AluSq2",7571003,"neg"
"1655","7","ZNF746","AluSq2",7592015,"neg"
"1656","7","ZNF746","AluSq2",7658389,"neg"
"1657","7","ZNF746","AluSq2",7665626,"neg"
"1658","7","ZNF746","AluSq2",7679991,"neg"
"1659","7","ZNF746","AluSq2",7683921,"neg"
"1660","7","ZNF746","AluSq2",7706891,"neg"
"1661","7","ZNF746","AluSq2",7732573,"neg"
"1662","7","ZNF746","AluSq2",7743051,"neg"
"1663","7","ZNF746","AluSq2",7746843,"neg"
"1664","7","ZNF746","MER58C",7773645,"neg"
"1665","7","ZNF746","AluSq2",7815341,"neg"
"1666","7","ZNF746","AluSq2",7827098,"neg"
"1667","7","ZNF746","AluSq2",7852181,"neg"
"1668","7","ZNF746","AluSq2",7860196,"neg"
"1669","7","ZNF746","AluSq2",7883234,"neg"
"1670","7","ZNF746","AluSq2",7891691,"neg"
"1671","7","ZNF746","AluSq2",7914649,"neg"
"1672","7","ZNF746","AluSq2",7922098,"neg"
"1673","7","ZNF746","AluSq2",7922772,"neg"
"1674","7","ZNF746","AluSq2",7930248,"neg"
"1675","7","ZNF746","AluSq2",7937434,"neg"
"1676","7","ZNF746","AluSq2",7963772,"neg"
"1677","7","ZNF746","AluSq2",8056689,"neg"
"1678","7","ZNF746","AluSq2",8161929,"neg"
"1679","7","ZNF746","AluSq2",8180378,"neg"
"1680","7","ZNF746","AluSq2",8206885,"neg"
"1681","7","ZNF746","AluSq2",8221923,"neg"
"1682","7","ZNF746","AluSq2",8310253,"neg"
"1683","7","ZNF746","AluSq2",133395138,"neg"
"1684","7","ZNF746","MER125",8569245,"neg"
"1685","7","ZNF746","AluSq2",8845397,"neg"
"1686","7","ZNF746","AluSq2",8876084,"neg"
"1687","7","ZNF746","AluSq2",8940769,"neg"
"1688","7","ZNF746","AluSq2",133350073,"neg"
"1689","7","ZNF746","MER58C",9036559,"neg"
"1690","7","ZNF746","MER58C",9037178,"neg"
"1691","7","ZNF746","AluSq2",133343304,"neg"
"1692","7","ZNF746","AluSq2",9089282,"neg"
"1693","7","ZNF746","AluSq2",9142138,"neg"
"1694","7","ZNF746","AluSq2",9163855,"neg"
"1695","7","ZNF746","AluSq2",9221944,"neg"
"1696","7","ZNF746","AluSq2",9310977,"neg"
"1697","7","ZNF746","AluSq2",9337126,"neg"
"1698","7","ZNF746","AluSq2",9354410,"neg"
"1699","7","ZNF746","AluSq2",9366211,"neg"
"1700","7","ZNF746","AluSq2",9382924,"neg"
"1701","7","ZNF746","MER58C",9393250,"neg"
"1702","7","ZNF746","AluSq2",9433516,"neg"
"1703","7","ZNF746","MER4B-int",9442844,"neg"
"1704","7","ZNF746","MER4B-int",9444072,"neg"
"1705","7","ZNF746","MER4B-int",9446719,"neg"
"1706","7","ZNF746","MER4B-int",9448326,"neg"
"1707","7","ZNF746","AluSq2",9449034,"neg"
"1708","7","ZNF746","MER4B-int",9449318,"neg"
"1709","7","ZNF746","MER4B-int",9449679,"neg"
"1710","7","ZNF746","MER4B-int",9450203,"neg"
"1711","7","ZNF746","AluSq2",9450242,"neg"
"1712","7","ZNF746","MER4B-int",9450612,"neg"
"1713","7","ZNF746","MER67B",9458735,"neg"
"1714","7","ZNF746","AluSq2",9488380,"neg"
"1715","7","ZNF746","AluSq2",9490447,"neg"
"1716","7","ZNF746","AluSq2",9497897,"neg"
"1717","7","ZNF746","AluSq2",9644736,"neg"
"1718","7","ZNF746","HERV16-int",9788059,"neg"
"1719","7","ZNF746","HERV16-int",9788769,"neg"
"1720","7","ZNF746","HERV16-int",9788968,"neg"
"1721","7","ZNF746","HERV16-int",9789623,"neg"
"1722","7","ZNF746","AluSq2",9865093,"neg"
"1723","7","ZNF746","MER4B-int",133259727,"neg"
"1724","7","ZNF746","MER4B-int",133259589,"neg"
"1725","7","ZNF746","AluSq2",133128489,"neg"
"1726","7","ZNF746","AluSq2",133069839,"neg"
"1727","7","ZNF746","AluSq2",147557057,"neg"
"1728","7","ZNF746","AluSq2",132991159,"neg"
"1729","7","ZNF746","MER58C",132976788,"neg"
"1730","7","ZNF746","MER67B",132932541,"neg"
"1731","7","ZNF746","MER67B",132931309,"neg"
"1732","7","ZNF746","MER67B",132931183,"neg"
"1733","7","ZNF746","MER67B",132930894,"neg"
"1734","7","ZNF746","AluSq2",132930103,"neg"
"1735","7","ZNF746","AluSq2",132916496,"neg"
"1736","7","ZNF746","AluSq2",147540096,"neg"
"1737","7","ZNF746","AluSq2",132822560,"neg"
"1738","7","ZNF746","AluSq2",132756943,"neg"
"1739","7","ZNF746","AluSq2",147516485,"neg"
"1740","7","ZNF746","MER130",132636251,"neg"
"1741","7","ZNF746","AluSq2",132594088,"neg"
"1742","7","ZNF746","AluSq2",132571623,"neg"
"1743","7","ZNF746","AluSq2",132564816,"neg"
"1744","7","ZNF746","AluSq2",132531105,"neg"
"1745","7","ZNF746","AluSq2",132530690,"neg"
"1746","7","ZNF746","AluSq2",132477437,"neg"
"1747","7","ZNF746","AluSq2",132456061,"neg"
"1748","7","ZNF746","AluSq2",132382276,"neg"
"1749","7","ZNF746","AluSq2",132380754,"neg"
"1750","7","ZNF746","AluSq2",132372140,"neg"
"1751","7","ZNF746","AluSq2",132271968,"neg"
"1752","7","ZNF746","AluSq2",132249803,"neg"
"1753","7","ZNF746","AluSq2",132044348,"neg"
"1754","7","ZNF746","MER4B-int",132021663,"neg"
"1755","7","ZNF746","MER4B-int",132021424,"neg"
"1756","7","ZNF746","AluSq2",131819426,"neg"
"1757","7","ZNF746","AluSq2",131731794,"neg"
"1758","7","ZNF746","AluSq2",131616058,"neg"
"1759","7","ZNF746","AluSq2",147407047,"neg"
"1760","7","ZNF746","AluSq2",131498342,"neg"
"1761","7","ZNF746","AluSq2",131482555,"neg"
"1762","7","ZNF746","AluSq2",131470159,"neg"
"1763","7","ZNF746","LTR88c",131413013,"neg"
"1764","7","ZNF746","AluSq2",131410909,"neg"
"1765","7","ZNF746","AluSq2",131362709,"neg"
"1766","7","ZNF746","LTR88c",131356229,"neg"
"1767","7","ZNF746","LTR88c",131354587,"neg"
"1768","7","ZNF746","MER58C",131352022,"neg"
"1769","7","ZNF746","AluSq2",147376119,"neg"
"1770","7","ZNF746","AluSq2",131180595,"neg"
"1771","7","ZNF746","AluSq2",131160270,"neg"
"1772","7","ZNF746","AluSq2",131115645,"neg"
"1773","7","ZNF746","LTR88c",131079384,"neg"
"1774","7","ZNF746","AluSq2",131059114,"neg"
"1775","7","ZNF746","AluSq2",130981503,"neg"
"1776","7","ZNF746","AluSq2",147340113,"neg"
"1777","7","ZNF746","AluSq2",147329479,"neg"
"1778","7","ZNF746","AluSq2",147324274,"neg"
"1779","7","ZNF746","UCON27",130674402,"neg"
"1780","7","ZNF746","AluSq2",130410624,"neg"
"1781","7","ZNF746","AluSq2",130117342,"neg"
"1782","7","ZNF746","AluSq2",147250773,"neg"
"1783","7","ZNF746","HERV16-int",129972004,"neg"
"1784","7","ZNF746","AluSq2",129906557,"neg"
"1785","7","ZNF746","MER101B",129753736,"neg"
"1786","7","ZNF746","MER58C",129713816,"neg"
"1787","7","ZNF746","AluSq2",129710403,"neg"
"1788","7","ZNF746","UCON1",129610597,"neg"
"1789","7","ZNF746","UCON13",129519028,"neg"
"1790","7","ZNF746","AluSq2",129451522,"neg"
"1791","7","ZNF746","AluSq2",129311629,"neg"
"1792","7","ZNF746","AluSq2",129310244,"neg"
"1793","7","ZNF746","MER58C",129288860,"neg"
"1794","7","ZNF746","AluSq2",129167577,"neg"
"1795","7","ZNF746","HERV16-int",129085235,"neg"
"1796","7","ZNF746","HERV16-int",129084909,"neg"
"1797","7","ZNF746","AluSq2",128903290,"neg"
"1798","7","ZNF746","AluSq2",128841610,"neg"
"1799","7","ZNF746","AluSq2",128826194,"neg"
"1800","7","ZNF746","AluSq2",128779815,"neg"
"1801","7","ZNF746","AluSq2",128723699,"neg"
"1802","7","ZNF746","AluSq2",128718809,"neg"
"1803","7","ZNF746","AluSq2",128707144,"neg"
"1804","7","ZNF746","AluSq2",147107683,"neg"
"1805","7","ZNF746","AluSq2",128500485,"neg"
"1806","7","ZNF746","AluSq2",128450776,"neg"
"1807","7","ZNF746","AluSq2",128448836,"neg"
"1808","7","ZNF746","AluSq2",128419881,"neg"
"1809","7","ZNF746","AluSq2",128381584,"neg"
"1810","7","ZNF746","AluSq2",128375015,"neg"
"1811","7","ZNF746","AluSq2",128365669,"neg"
"1812","7","ZNF746","MER67B",147088595,"neg"
"1813","7","ZNF746","UCON27",128355012,"neg"
"1814","7","ZNF746","AluSq2",128351297,"neg"
"1815","7","ZNF746","AluSq2",128334818,"neg"
"1816","7","ZNF746","AluSq2",128322127,"neg"
"1817","7","ZNF746","AluSq2",128319982,"neg"
"1818","7","ZNF746","LTR81AB",128256198,"neg"
"1819","7","ZNF746","UCON23",128248781,"neg"
"1820","7","ZNF746","AluSq2",128161129,"neg"
"1821","7","ZNF746","AluSq2",128109922,"neg"
"1822","7","ZNF746","AluSq2",127937658,"neg"
"1823","7","ZNF746","AluSq2",127932002,"neg"
"1824","7","ZNF746","MER125",127878055,"neg"
"1825","7","ZNF746","AluSq2",127861221,"neg"
"1826","7","ZNF746","AluSq2",127833077,"neg"
"1827","7","ZNF746","AluSq2",127760435,"neg"
"1828","7","ZNF746","AluSq2",127738455,"neg"
"1829","7","ZNF746","MER101B",127722733,"neg"
"1830","7","ZNF746","AluSq2",127581089,"neg"
"1831","7","ZNF746","AluSq2",127479328,"neg"
"1832","7","ZNF746","AluSq2",127468148,"neg"
"1833","7","ZNF746","AluSq2",127399112,"neg"
"1834","7","ZNF746","AluSq2",127330632,"neg"
"1835","7","ZNF746","AluSq2",127320402,"neg"
"1836","7","ZNF746","MER58C",127297375,"neg"
"1837","7","ZNF746","AluSq2",127255625,"neg"
"1838","7","ZNF746","AluSq2",146973401,"neg"
"1839","7","ZNF746","AluSq2",127185796,"neg"
"1840","7","ZNF746","AluSq2",127173252,"neg"
"1841","7","ZNF746","AluSq2",127168568,"neg"
"1842","7","ZNF746","AluSq2",127114713,"neg"
"1843","7","ZNF746","AluSq2",127076584,"neg"
"1844","7","ZNF746","AluSq2",127053687,"neg"
"1845","7","ZNF746","AluSq2",146945220,"neg"
"1846","7","ZNF746","AluSq2",146937819,"neg"
"1847","7","ZNF746","AluSq2",126817758,"neg"
"1848","7","ZNF746","AluSq2",126707509,"neg"
"1849","7","ZNF746","AluSq2",126615577,"neg"
"1850","7","ZNF746","AluSq2",126452469,"neg"
"1851","7","ZNF746","AluSq2",126430628,"neg"
"1852","7","ZNF746","AluSq2",146891311,"neg"
"1853","7","ZNF746","MER4B-int",126385436,"neg"
"1854","7","ZNF746","MER4B-int",126384624,"neg"
"1855","7","ZNF746","AluSq2",126264207,"neg"
"1856","7","ZNF746","AluSq2",126045092,"neg"
"1857","7","ZNF746","AluSq2",146857116,"neg"
"1858","7","ZNF746","AluSq2",126016433,"neg"
"1859","7","ZNF746","MER58C",125990245,"neg"
"1860","7","ZNF746","MER58C",125980479,"neg"
"1861","7","ZNF746","AluSq2",125960023,"neg"
"1862","7","ZNF746","AluSq2",125942361,"neg"
"1863","7","ZNF746","AluSq2",125902532,"neg"
"1864","7","ZNF746","AluSq2",146840030,"neg"
"1865","7","ZNF746","AluSq2",125866635,"neg"
"1866","7","ZNF746","AluSq2",125860855,"neg"
"1867","7","ZNF746","AluSq2",125850595,"neg"
"1868","7","ZNF746","AluSq2",125836700,"neg"
"1869","7","ZNF746","AluSq2",125810055,"neg"
"1870","7","ZNF746","AluSq2",146833306,"neg"
"1871","7","ZNF746","AluSq2",125772874,"neg"
"1872","7","ZNF746","AluSq2",146829308,"neg"
"1873","7","ZNF746","AluSq2",125713184,"neg"
"1874","7","ZNF746","AluSq2",125703926,"neg"
"1875","7","ZNF746","AluSq2",146822592,"neg"
"1876","7","ZNF746","AluSq2",125679392,"neg"
"1877","7","ZNF746","AluSq2",125678657,"neg"
"1878","7","ZNF746","AluSq2",125669722,"neg"
"1879","7","ZNF746","AluSq2",125644533,"neg"
"1880","7","ZNF746","AluSq2",125638021,"neg"
"1881","7","ZNF746","AluSq2",125626987,"neg"
"1882","7","ZNF746","AluSq2",125616666,"neg"
"1883","7","ZNF746","AluSq2",125594566,"neg"
"1884","7","ZNF746","AluSq2",146811540,"neg"
"1885","7","ZNF746","AluSq2",125585809,"neg"
"1886","7","ZNF746","AluSq2",125565577,"neg"
"1887","7","ZNF746","AluSq2",146808228,"neg"
"1888","7","ZNF746","AluSq2",125547101,"neg"
"1889","7","ZNF746","AluSq2",125538089,"neg"
"1890","7","ZNF746","AluSq2",125520798,"neg"
"1891","7","ZNF746","AluSq2",125478917,"neg"
"1892","7","ZNF746","AluSq2",125452397,"neg"
"1893","7","ZNF746","AluSq2",125439763,"neg"
"1894","7","ZNF746","AluSq2",125391416,"neg"
"1895","7","ZNF746","AluSq2",125246280,"neg"
"1896","7","ZNF746","HERV16-int",125072226,"neg"
"1897","7","ZNF746","MER58C",125071027,"neg"
"1898","7","ZNF746","AluSq2",125059425,"neg"
"1899","7","ZNF746","AluSq2",124989107,"neg"
"1900","7","ZNF746","AluSq2",146747045,"neg"
"1901","7","ZNF746","AluSq2",124905743,"neg"
"1902","7","ZNF746","AluSq2",146732855,"neg"
"1903","7","ZNF746","AluSq2",124799927,"neg"
"1904","7","ZNF746","AluSq2",124794700,"neg"
"1905","7","ZNF746","AluSq2",124772074,"neg"
"1906","7","ZNF746","AluSq2",124706336,"neg"
"1907","7","ZNF746","AluSq2",124643672,"neg"
"1908","7","ZNF746","AluSq2",146715666,"neg"
"1909","7","ZNF746","AluSq2",146714871,"neg"
"1910","7","ZNF746","ORSL-2a",124567343,"neg"
"1911","7","ZNF746","AluSq2",124481673,"neg"
"1912","7","ZNF746","AluSq2",124394459,"neg"
"1913","7","ZNF746","AluSq2",124375764,"neg"
"1914","7","ZNF746","AluSq2",124354062,"neg"
"1915","7","ZNF746","AluSq2",124322770,"neg"
"1916","7","ZNF746","AluSq2",146673661,"neg"
"1917","7","ZNF746","AluSq2",124167940,"neg"
"1918","7","ZNF746","AluSq2",124125410,"neg"
"1919","7","ZNF746","LTR88c",124122470,"neg"
"1920","7","ZNF746","LTR88c",124122272,"neg"
"1921","7","ZNF746","LTR88c",124119026,"neg"
"1922","7","ZNF746","AluSq2",146662930,"neg"
"1923","7","ZNF746","AluSq2",124033540,"neg"
"1924","7","ZNF746","AluSq2",124032585,"neg"
"1925","7","ZNF746","AluSq2",124028976,"neg"
"1926","7","ZNF746","AluSq2",124023745,"neg"
"1927","7","ZNF746","AluSq2",124010693,"neg"
"1928","7","ZNF746","AluSq2",123999653,"neg"
"1929","7","ZNF746","AluSq2",123969668,"neg"
"1930","7","ZNF746","AluSq2",123960390,"neg"
"1931","7","ZNF746","MER58C",123943700,"neg"
"1932","7","ZNF746","AluSq2",123932925,"neg"
"1933","7","ZNF746","AluSq2",123915396,"neg"
"1934","7","ZNF746","AluSq2",146634818,"neg"
"1935","7","ZNF746","X5B_LINE",123745019,"neg"
"1936","7","ZNF746","MER58C",123683676,"neg"
"1937","7","ZNF746","AluSq2",123462436,"neg"
"1938","7","ZNF746","AluSq2",146594788,"neg"
"1939","7","ZNF746","AluSq2",146592521,"neg"
"1940","7","ZNF746","AluSq2",123225238,"neg"
"1941","7","ZNF746","AluSq2",146573152,"neg"
"1942","7","ZNF746","AluSq2",123160813,"neg"
"1943","7","ZNF746","AluSq2",123145301,"neg"
"1944","7","ZNF746","AluSq2",123119685,"neg"
"1945","7","ZNF746","AluSq2",123109326,"neg"
"1946","7","ZNF746","AluSq2",123008114,"neg"
"1947","7","ZNF746","AluSq2",122966619,"neg"
"1948","7","ZNF746","AluSq2",122958699,"neg"
"1949","7","ZNF746","AluSq2",122921348,"neg"
"1950","7","ZNF746","AluSq2",122915357,"neg"
"1951","7","ZNF746","AluSq2",122895143,"neg"
"1952","7","ZNF746","AluSq2",122878537,"neg"
"1953","7","ZNF746","MER4B-int",122873230,"neg"
"1954","7","ZNF746","MER4B-int",122873114,"neg"
"1955","7","ZNF746","MER4B-int",122871697,"neg"
"1956","7","ZNF746","MER4B-int",122871488,"neg"
"1957","7","ZNF746","MER4B-int",122871161,"neg"
"1958","7","ZNF746","MER4B-int",122870608,"neg"
"1959","7","ZNF746","MER4B-int",122870174,"neg"
"1960","7","ZNF746","AluSq2",122858902,"neg"
"1961","7","ZNF746","AluSq2",122852317,"neg"
"1962","7","ZNF746","AluSq2",122727574,"neg"
"1963","7","ZNF746","AluSq2",122707905,"neg"
"1964","7","ZNF746","MER125",122645874,"neg"
"1965","7","ZNF746","AluSq2",146514037,"neg"
"1966","7","ZNF746","AluSq2",146513941,"neg"
"1967","7","ZNF746","MER58C",122605954,"neg"
"1968","7","ZNF746","AluSq2",122436913,"neg"
"1969","7","ZNF746","AluSq2",122414490,"neg"
"1970","7","ZNF746","AluSq2",122389301,"neg"
"1971","7","ZNF746","AluSq2",122320835,"neg"
"1972","7","ZNF746","AluSq2",146483938,"neg"
"1973","7","ZNF746","AluSq2",122242301,"neg"
"1974","7","ZNF746","AluSq2",122237677,"neg"
"1975","7","ZNF746","AluSq2",122226368,"neg"
"1976","7","ZNF746","AluSq2",122190507,"neg"
"1977","7","ZNF746","AluSq2",122183960,"neg"
"1978","7","ZNF746","AluSq2",122152292,"neg"
"1979","7","ZNF746","AluSq2",122093280,"neg"
"1980","7","ZNF746","AluSq2",122082280,"neg"
"1981","7","ZNF746","AluSq2",122073072,"neg"
"1982","7","ZNF746","AluSq2",122066647,"neg"
"1983","7","ZNF746","AluSq2",122045226,"neg"
"1984","7","ZNF746","AluSq2",122043143,"neg"
"1985","7","ZNF746","AluSq2",121866903,"neg"
"1986","7","ZNF746","AluSq2",121827796,"neg"
"1987","7","ZNF746","AluSq2",121804882,"neg"
"1988","7","ZNF746","AluSq2",121798234,"neg"
"1989","7","ZNF746","AluSq2",121792333,"neg"
"1990","7","ZNF746","MER58C",121634424,"neg"
"1991","7","ZNF746","MER58C",121634296,"neg"
"1992","7","ZNF746","AluSq2",121629257,"neg"
"1993","7","ZNF746","AluSq2",121576282,"neg"
"1994","7","ZNF746","AluSq2",121460715,"neg"
"1995","7","ZNF746","AluSq2",121458964,"neg"
"1996","7","ZNF746","AluSq2",121416520,"neg"
"1997","7","ZNF746","AluSq2",121279024,"neg"
"1998","7","ZNF746","AluSq2",121062052,"neg"
"1999","7","ZNF746","AluSq2",120978465,"neg"
"2000","7","ZNF746","MER58C",146348480,"neg"
"2001","7","ZNF746","LTR88c",120944979,"neg"
"2002","7","ZNF746","MER127",120913330,"neg"
"2003","7","ZNF746","AluSq2",120900991,"neg"
"2004","7","ZNF746","LTR81AB",120889766,"neg"
"2005","7","ZNF746","UCON5",120888005,"neg"
"2006","7","ZNF746","AluSq2",120864235,"neg"
"2007","7","ZNF746","AluSq2",146334244,"neg"
"2008","7","ZNF746","AluSq2",120795811,"neg"
"2009","7","ZNF746","AluSq2",120730205,"neg"
"2010","7","ZNF746","AluSq2",120722916,"neg"
"2011","7","ZNF746","AluSq2",146319324,"neg"
"2012","7","ZNF746","AluSq2",120637972,"neg"
"2013","7","ZNF746","AluSq2",146313721,"neg"
"2014","7","ZNF746","MER125",120435991,"neg"
"2015","7","ZNF746","AluSq2",120423899,"neg"
"2016","7","ZNF746","AluSq2",120417745,"neg"
"2017","7","ZNF746","AluSq2",120387186,"neg"
"2018","7","ZNF746","AluSq2",146283604,"neg"
"2019","7","ZNF746","AluSq2",120299944,"neg"
"2020","7","ZNF746","AluSq2",120265307,"neg"
"2021","7","ZNF746","AluSq2",120234085,"neg"
"2022","7","ZNF746","AluSq2",146257203,"neg"
"2023","7","ZNF746","AluSq2",120025709,"neg"
"2024","7","ZNF746","AluSq2",146251299,"neg"
"2025","7","ZNF746","AluSq2",119955390,"neg"
"2026","7","ZNF746","AluSq2",119926777,"neg"
"2027","7","ZNF746","UCON6",119837867,"neg"
"2028","7","ZNF746","AluSq2",146233391,"neg"
"2029","7","ZNF746","AluSq2",119790404,"neg"
"2030","7","ZNF746","AluSq2",119558609,"neg"
"2031","7","ZNF746","AluSq2",119535071,"neg"
"2032","7","ZNF746","AluSq2",146202568,"neg"
"2033","7","ZNF746","AluSq2",119495546,"neg"
"2034","7","ZNF746","MER58C",119476458,"neg"
"2035","7","ZNF746","MER58C",119426510,"neg"
"2036","7","ZNF746","AluSq2",119382911,"neg"
"2037","7","ZNF746","AluSq2",119326237,"neg"
"2038","7","ZNF746","AluSq2",119283548,"neg"
"2039","7","ZNF746","AluSq2",119237182,"neg"
"2040","7","ZNF746","AluSq2",119221342,"neg"
"2041","7","ZNF746","AluSq2",119175289,"neg"
"2042","7","ZNF746","AluSq2",146169757,"neg"
"2043","7","ZNF746","AluSq2",119090730,"neg"
"2044","7","ZNF746","AluSq2",146158260,"neg"
"2045","7","ZNF746","AluSq2",119020656,"neg"
"2046","7","ZNF746","LTR88c",118960698,"neg"
"2047","7","ZNF746","LTR88c",118960161,"neg"
"2048","7","ZNF746","AluSq2",118926137,"neg"
"2049","7","ZNF746","AluSq2",118830834,"neg"
"2050","7","ZNF746","AluSq2",118740978,"neg"
"2051","7","ZNF746","AluSq2",118698143,"neg"
"2052","7","ZNF746","AluSq2",118662268,"neg"
"2053","7","ZNF746","AluSq2",118652449,"neg"
"2054","7","ZNF746","AluSq2",146113377,"neg"
"2055","7","ZNF746","AluSq2",118554795,"neg"
"2056","7","ZNF746","AluSq2",146106369,"neg"
"2057","7","ZNF746","MER58C",118511918,"neg"
"2058","7","ZNF746","MER58C",118511602,"neg"
"2059","7","ZNF746","X5B_LINE",118366869,"neg"
"2060","7","ZNF746","AluSq2",118150057,"neg"
"2061","7","ZNF746","AluSq2",118117541,"neg"
"2062","7","ZNF746","AluSq2",117998000,"neg"
"2063","7","ZNF746","AluSq2",117836032,"neg"
"2064","7","ZNF746","AluSq2",146031495,"neg"
"2065","7","ZNF746","AluSq2",117770724,"neg"
"2066","7","ZNF746","LTR88c",117744927,"neg"
"2067","7","ZNF746","AluSq2",146027025,"neg"
"2068","7","ZNF746","AluSq2",117728339,"neg"
"2069","7","ZNF746","AluSq2",117631948,"neg"
"2070","7","ZNF746","MER67B",117479878,"neg"
"2071","7","ZNF746","AluSq2",117468547,"neg"
"2072","7","ZNF746","LTR81AB",117458561,"neg"
"2073","7","ZNF746","LTR81AB",117458091,"neg"
"2074","7","ZNF746","AluSq2",117403206,"neg"
"2075","7","ZNF746","AluSq2",145981866,"neg"
"2076","7","ZNF746","AluSq2",117180783,"neg"
"2077","7","ZNF746","UCON6",117159580,"neg"
"2078","7","ZNF746","AluSq2",117141255,"neg"
"2079","7","ZNF746","MER130",117134211,"neg"
"2080","7","ZNF746","AluSq2",145951453,"neg"
"2081","7","ZNF746","AluSq2",116919044,"neg"
"2082","7","ZNF746","AluSq2",148845445,"neg"
"2083","7","ZNF746","AluSq2",145919038,"neg"
"2084","7","ZNF746","AluSq2",116632927,"neg"
"2085","7","ZNF746","MER4B-int",116612980,"neg"
"2086","7","ZNF746","MER4B-int",116612451,"neg"
"2087","7","ZNF746","MER4B-int",116611127,"neg"
"2088","7","ZNF746","MER4B-int",116610534,"neg"
"2089","7","ZNF746","MER4B-int",116610120,"neg"
"2090","7","ZNF746","MER4B-int",116609455,"neg"
"2091","7","ZNF746","MER4B-int",116606770,"neg"
"2092","7","ZNF746","MER4B-int",116606039,"neg"
"2093","7","ZNF746","MER4B-int",116605744,"neg"
"2094","7","ZNF746","MER4B-int",116604406,"neg"
"2095","7","ZNF746","MER4B-int",116602488,"neg"
"2096","7","ZNF746","AluSq2",116562254,"neg"
"2097","7","ZNF746","AluSq2",116559353,"neg"
"2098","7","ZNF746","AluSq2",145908471,"neg"
"2099","7","ZNF746","AluSq2",116553472,"neg"
"2100","7","ZNF746","AluSq2",116519502,"neg"
"2101","7","ZNF746","AluSq2",148841888,"neg"
"2102","7","ZNF746","AluSq2",116362611,"neg"
"2103","7","ZNF746","AluSq2",116341360,"neg"
"2104","7","ZNF746","AluSq2",116323606,"neg"
"2105","7","ZNF746","AluSq2",145880137,"neg"
"2106","7","ZNF746","AluSq2",145875446,"neg"
